market,ticker,name,sector,exchange,date,year,window_len,raw,z,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,pre_drop_target_ret,mfe,recovered,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,days_to_recover
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2025-04-04,2025,4,-0.1694,-3.74,0.263,0.098,0.5083,0.1919,0.0738,True,0.5151,0.2394,0.3209,0.1795,3.0,True,0.5151,0.2394,0.3209,0.1795,3.0,0.2039,0.534,True,0.2039,48,0.2183,55,-0.0882,2,-0.0882,2,-0.1176,4,0.263,63,0.263,63,0.263,63,0.2255,0.0994,-0.0747,-0.1197,-0.009,-0.0778,0.0507,-0.0401,0.1553,0.0415,45.0,False,-0.0727,0.2932,-0.1149,-0.1579,-0.0807,0.1256,0.1079,-0.8238,0.1087,48.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2025-10-14,2025,3,-0.1196,-3.57,0.0203,-0.0642,0.3452,0.2199,0.7237,True,0.3429,0.2314,0.0038,-0.0743,1.0,True,0.4334,0.3102,0.0545,-0.0435,7.0,0.1359,0.4369,False,0.0203,63,0.0203,63,0.0203,63,0.0203,63,0.0203,63,0.0203,63,0.0203,63,0.0203,63,0.0545,-0.0435,0.0168,0.0146,0.0919,0.0928,0.1073,0.0646,-0.0023,-0.0624,-1.0,False,-0.0727,0.2932,-0.0831,-0.1261,-0.0807,0.1256,0.1079,-0.8238,0.0799,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2016-02-09,2016,3,-0.1458,-2.689,0.2517,0.1302,0.866,0.6631,-0.3603,True,0.8634,0.6492,0.2177,0.0862,1.0,True,0.7338,0.5627,0.1836,0.077,4.0,0.1707,0.866,True,0.1707,15,0.336,60,0.2517,63,0.2517,63,0.2517,63,0.2517,63,0.2517,63,0.2517,63,0.2914,0.2057,0.2914,0.2057,0.2914,0.2057,0.2914,0.2057,0.2914,0.2057,11.0,False,-0.3294,0.0,-0.0066,-0.0496,-0.2124,-0.2238,1.1045,,,15.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2017-06-12,2017,2,-0.1121,-3.657,0.2372,0.2528,0.1284,0.0817,1.4543,True,0.1587,0.1022,0.2874,0.2866,3.0,True,0.1765,0.1206,0.3105,0.3076,4.0,0.1263,0.2714,True,0.1263,55,0.0875,79,-0.0505,13,0.2372,63,0.2372,63,0.2372,63,0.2372,63,0.2372,63,0.1221,0.0873,0.0221,0.0278,0.0231,0.026,-0.0003,0.0029,0.0316,0.042,51.0,False,-0.0861,0.0,-0.0024,-0.0454,-0.0908,-0.0314,1.0129,,,55.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2017-10-04,2017,1,-0.115,-3.858,0.0644,0.0245,0.1618,0.1944,0.5702,True,0.2836,0.3172,0.1752,0.1444,4.0,False,,,,,,0.1299,0.5532,False,0.0644,63,0.0644,63,-0.1023,3,-0.1023,3,-0.1023,3,0.0644,63,0.0644,63,0.0644,63,,,,,,,,,,,,False,-0.0861,0.0,-0.0022,-0.0452,-0.0908,-0.0314,1.0129,,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2018-03-27,2018,5,-0.1729,-2.949,0.2429,0.1729,0.272,0.2093,0.3299,True,0.3242,0.2783,0.2134,0.1605,2.0,True,0.1319,0.1204,0.4099,0.334,14.0,0.2091,0.3845,True,0.2091,47,0.2291,62,-0.0522,1,-0.0956,7,-0.1065,12,0.2429,63,0.2429,63,0.2429,63,0.2883,0.2342,0.1738,0.1419,0.1508,0.1016,0.1896,0.1443,0.2883,0.2342,33.0,False,-0.04,0.0,-0.002,-0.045,-0.0594,-0.0243,0.9527,,,47.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2018-07-30,2018,2,-0.1391,-3.443,-0.1159,-0.0271,0.1134,0.1661,0.4443,True,0.2142,0.2634,0.0187,0.0973,3.0,True,0.2142,0.2634,0.0187,0.0973,3.0,0.1615,0.1242,False,-0.1159,63,-0.1159,63,-0.0555,1,-0.0935,15,-0.114,49,-0.131,50,-0.1159,63,-0.1159,63,0.0187,0.0973,-0.0238,-0.0206,0.0273,0.0424,0.068,0.0879,0.0989,0.1194,-1.0,False,-0.04,0.0,-0.0017,-0.0447,-0.0594,-0.0243,0.9527,,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2018-10-09,2018,3,-0.1185,-2.517,0.0814,0.1476,0.497,0.4665,0.3371,True,0.6258,0.5567,0.122,0.1505,3.0,True,0.6258,0.5567,0.122,0.1505,3.0,0.1344,0.5271,True,0.1344,39,0.0335,48,-0.0638,1,-0.0818,2,-0.1218,11,-0.1218,11,0.0814,63,0.0814,63,0.065,0.1182,0.0837,0.1028,0.0191,0.0359,0.0116,0.0378,0.065,0.1182,36.0,False,-0.04,0.0,-0.0018,-0.0448,-0.0594,-0.0243,0.9527,,,39.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2018-11-19,2018,1,-0.113,-3.126,0.3404,0.2767,1.1184,1.035,0.0641,True,1.0401,0.9535,0.3168,0.2413,1.0,True,0.8194,0.7557,0.2407,0.1822,9.0,0.1274,1.1238,True,0.1274,7,0.0643,19,-0.0564,24,-0.0838,25,0.3404,63,0.3404,63,0.3404,63,0.3404,63,-0.0721,-0.0324,-0.0721,-0.0324,-0.0721,-0.0324,-0.0721,-0.0324,-0.0721,-0.0324,1.0,False,-0.04,0.0,-0.0019,-0.0449,-0.0594,-0.0243,0.9527,,,7.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2019-06-25,2019,2,-0.1337,-4.212,0.117,0.0918,0.4056,0.3562,1.4047,True,0.4093,0.3568,0.0956,0.0663,1.0,True,0.2931,0.2503,0.0297,0.0322,8.0,0.1544,0.4486,True,0.1544,18,0.2629,51,0.117,63,0.117,63,0.117,63,0.117,63,0.117,63,0.117,63,0.12,0.1181,0.12,0.1181,0.12,0.1181,0.12,0.1181,0.12,0.1181,10.0,False,-0.0309,0.0,-0.0014,-0.0444,-0.0601,-0.03,0.8446,,,18.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2019-09-10,2019,3,-0.1473,-3.052,0.106,0.081,0.3112,0.4483,1.062,True,0.1515,0.3985,0.0628,0.0423,1.0,True,0.5136,0.7169,0.2583,0.2347,11.0,0.1728,0.6223,False,0.106,63,0.106,63,-0.062,9,-0.118,10,-0.118,10,-0.1236,30,0.106,63,0.106,63,0.5639,0.5175,0.0433,0.0646,-0.0071,0.0155,-0.0982,-0.0995,0.0103,-0.0045,59.0,False,-0.0309,0.0,-0.0012,-0.0442,-0.0601,-0.03,0.8446,,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2020-03-16,2020,2,-0.1311,-2.998,1.3846,1.1419,1.6758,1.3464,0.1515,True,1.331,1.0463,1.1846,0.9614,1.0,False,,,,,,0.1509,2.2431,True,0.1509,5,0.1912,12,1.3846,63,1.3846,63,1.3846,63,1.3846,63,1.3846,63,1.3846,63,,,,,,,,,,,,False,-0.0414,0.0,-0.0022,-0.0452,-0.0791,0.0052,0.7194,,,5.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2020-09-08,2020,4,-0.1833,-2.641,0.141,0.0489,0.1348,-0.0261,1.332,True,0.145,-0.0052,0.1293,0.0527,1.0,True,0.2189,0.0574,0.2662,0.1764,8.0,0.2244,0.5299,False,0.141,63,0.141,63,-0.0583,7,0.141,63,0.141,63,0.141,63,0.141,63,0.141,63,0.2608,0.1778,0.209,0.1865,0.1671,0.1625,0.0174,0.0484,0.0237,-0.019,63.0,False,-0.0414,0.0,-0.0008,-0.0438,-0.0791,0.0052,0.7194,,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2020-11-09,2020,1,-0.138,-4.069,0.5534,0.4361,0.1443,-0.0255,0.3396,True,0.0301,-0.1107,0.5011,0.4046,2.0,True,0.1407,-0.0059,0.2518,0.2086,12.0,0.1601,0.5833,True,0.1601,15,0.2785,34,0.5534,63,0.5534,63,0.5534,63,0.5534,63,0.5534,63,0.5534,63,0.1391,0.1258,0.1391,0.1258,0.1391,0.1258,0.1391,0.1258,0.1391,0.1258,3.0,False,-0.0414,0.0,-0.0009,-0.0439,-0.0791,0.0052,0.7194,,,15.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2022-01-04,2022,1,-0.1088,-3.947,-0.4152,-0.4551,-0.7142,-0.6011,-0.0393,True,-0.7107,-0.5886,-0.4646,-0.4888,5.0,True,-0.7107,-0.5886,-0.4646,-0.4888,5.0,0.1221,-0.025,False,-0.4152,63,-0.4152,63,-0.0683,3,-0.1412,7,-0.1412,7,-0.1412,7,-0.2846,13,-0.33,17,-0.4646,-0.4888,-0.1436,-0.1457,-0.1967,-0.2122,-0.4514,-0.4264,-0.5236,-0.5324,-1.0,True,0.0499,0.1184,0.0017,-0.0413,0.1091,0.1307,0.7018,,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2022-02-02,2022,1,-0.1004,-2.609,-0.4491,-0.4408,-0.53,-0.4465,-0.3339,True,-0.5429,-0.4676,-0.5653,-0.5353,2.0,True,-0.4783,-0.4499,-0.4724,-0.4614,15.0,0.1116,0.0426,False,-0.4491,63,-0.4491,63,-0.0843,1,-0.0843,1,-0.1635,10,-0.1635,10,-0.2542,11,-0.3187,21,-0.4724,-0.4614,-0.026,-0.0747,-0.0047,-0.0646,-0.0464,-0.0981,-0.3545,-0.3511,-1.0,True,0.0499,0.1184,0.0023,-0.0407,0.1091,0.1307,0.7018,,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2022-04-20,2022,1,-0.1394,-2.613,-0.2453,-0.11,-0.3779,-0.2224,-0.5785,True,-0.1807,-0.1026,-0.1895,-0.1107,6.0,True,-0.1807,-0.1026,-0.1895,-0.1107,6.0,0.162,-0.0604,False,-0.2453,63,-0.2453,63,-0.0813,1,-0.0813,1,-0.1109,2,-0.1656,4,-0.2613,12,-0.3277,13,-0.1895,-0.1107,-0.117,-0.0725,-0.1436,-0.134,-0.217,-0.177,-0.2061,-0.1162,-1.0,True,0.2618,0.0818,0.0363,-0.0067,0.632,0.0984,0.6395,8.102,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2023-02-16,2023,1,-0.1547,-3.462,0.3613,0.3763,0.1919,0.2302,0.4052,True,0.3477,0.3632,0.4064,0.4196,3.0,False,,,,,,0.183,0.5274,True,0.183,53,0.3044,65,-0.0717,2,-0.0821,5,0.3613,63,0.3613,63,0.3613,63,0.3613,63,,,,,,,,,,,,False,-0.42,0.1109,-0.047,-0.09,-0.6179,-0.0332,0.5275,8.102,,53.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2023-09-21,2023,4,-0.1474,-2.718,0.3919,0.351,0.4795,0.3687,0.385,True,0.4775,0.3708,0.4127,0.3581,2.0,True,0.4299,0.3002,0.3271,0.259,6.0,0.1729,0.6864,True,0.1729,32,0.3247,70,-0.0761,23,-0.1088,24,-0.1088,24,0.3919,63,0.3919,63,0.3919,63,0.2938,0.2284,-0.0577,-0.0324,-0.1167,-0.0825,0.2938,0.2284,0.2938,0.2284,26.0,False,-0.42,0.1109,-0.0392,-0.0822,-0.6179,-0.0332,0.5275,8.102,,32.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2024-02-13,2024,1,-0.1254,-3.793,-0.2447,-0.3253,-0.0632,-0.1689,0.6138,True,-0.0594,-0.162,-0.2681,-0.3349,1.0,True,-0.0972,-0.1835,-0.3035,-0.3542,2.0,0.1434,0.078,False,-0.2447,63,-0.2447,63,-0.0609,39,-0.0803,41,-0.1783,59,-0.1783,59,-0.2447,63,-0.2447,63,-0.3035,-0.3542,-0.0905,-0.1148,-0.0717,-0.1006,-0.0609,-0.1062,-0.154,-0.1745,-1.0,True,0.0146,0.101,0.001,-0.042,0.0187,0.1282,0.4575,-0.2635,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2024-05-08,2024,1,-0.1852,-6.902,0.0927,0.0942,0.3774,0.2612,0.2773,True,0.9184,0.7943,0.2851,0.2515,5.0,True,0.9715,0.8076,0.2214,0.1653,14.0,0.2274,0.3774,False,0.0927,63,0.0927,63,-0.0648,2,-0.0809,4,-0.1248,60,-0.1248,60,0.0927,63,0.0927,63,0.2214,0.1653,0.1033,0.1207,0.1362,0.1342,0.1129,0.0834,0.0362,-0.004,-1.0,True,0.0146,0.101,0.0013,-0.0417,0.0187,0.1282,0.4575,-0.2635,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2025-04-03,2025,1,-0.1963,-6.304,0.3657,0.2542,0.9407,0.6886,0.3604,True,1.0043,0.6765,0.3711,0.1942,2.0,True,0.7808,0.505,0.2195,0.0781,4.0,0.2442,0.9407,True,0.2442,26,0.2239,32,-0.0557,1,0.3657,63,0.3657,63,0.3657,63,0.3657,63,0.3657,63,0.0986,0.0096,0.0406,-0.0044,-0.0086,-0.0773,0.0986,0.0096,0.0986,0.0096,22.0,True,0.1747,0.0794,0.0143,-0.0287,0.2274,0.1798,0.4127,0.57,,26.0
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2026-02-03,2026,3,-0.1568,-3.066,-0.1036,-0.1399,,,0.1254,True,,,-0.0155,-0.065,3.0,True,,,-0.1267,-0.1605,4.0,0.186,0.1308,False,-0.1036,63,-0.1036,63,-0.066,2,-0.1036,63,-0.1036,63,-0.1036,63,-0.1036,63,-0.1036,63,-0.1267,-0.1605,0.0375,0.0145,0.0954,0.0925,-0.005,0.0278,-0.0441,-0.0645,-1.0,True,0.0931,0.0,0.0063,-0.0367,0.1065,0.1737,0.3204,0.3041,,
TSX,SHOP,Shopify Inc,Technology,TSX-SF,2026-05-05,2026,1,-0.1563,-4.406,,,,,-0.2891,True,,,,,2.0,True,,,,,2.0,0.1852,0.2089,True,0.1852,45,0.1975,52,-0.0643,5,-0.1064,6,-0.1064,6,0.1975,52,0.1975,52,0.1975,52,0.1481,0.1155,0.0776,0.0507,0.0136,-0.0047,-0.0065,-0.0393,0.1057,0.0738,43.0,True,0.0931,0.0,0.007,-0.036,0.1065,0.1737,0.3204,0.3041,,45.0
TSX,SIA,Sienna Senior Living Inc,Healthcare,TSX-SF,2020-03-17,2020,5,-0.279,-7.514,-0.119,-0.3421,0.0854,-0.1992,-0.1184,True,0.168,-0.163,-0.051,-0.3229,2.0,False,,,,,,0.3869,0.1867,False,-0.119,63,-0.119,63,-0.1528,1,-0.1528,1,-0.1528,1,-0.1528,1,-0.119,63,-0.119,63,,,,,,,,,,,,True,0.0142,1.8695,0.0094,-0.0336,0.0113,0.1036,0.0795,-0.1157,0.1228,
TSX,SIA,Sienna Senior Living Inc,Healthcare,TSX-SF,2023-03-01,2023,4,-0.106,-4.14,0.0394,0.0733,0.1234,0.1199,-0.0377,True,0.1137,0.1159,0.043,0.0757,1.0,True,0.0842,0.0891,0.0498,0.0782,3.0,0.1185,0.1359,False,0.0394,63,0.0394,63,-0.052,16,0.0394,63,0.0394,63,0.0394,63,0.0394,63,0.0394,63,0.0498,0.0782,-0.0542,-0.0108,-0.0562,-0.0445,-0.0213,-0.0296,-0.0295,-0.016,-1.0,True,0.0245,2.2498,0.0113,-0.0317,0.0148,0.0691,0.052,-0.1592,0.1052,
TSX,SII,Sprott Inc.,Financial Services,TSX-SF,2021-03-25,2021,5,-0.1167,-2.532,0.0072,-0.0767,0.007,-0.087,0.0862,True,-0.0106,-0.1018,0.0022,-0.0766,1.0,False,,,,,,0.1321,0.1777,True,0.1321,23,0.083,55,0.0072,63,0.0072,63,0.0072,63,0.0072,63,0.0072,63,0.0072,63,,,,,,,,,,,,True,0.0927,0.0584,0.0251,-0.0179,0.2358,0.2234,0.5336,0.0238,2402.8711,23.0
TSX,SII,Sprott Inc.,Financial Services,TSX-SF,2022-04-21,2022,1,-0.1189,-4.482,-0.2491,-0.1296,-0.2565,-0.1276,0.49,True,-0.2009,-0.1097,-0.2722,-0.1815,2.0,True,-0.1388,-0.0861,-0.162,-0.1153,11.0,0.135,-0.0257,False,-0.2491,63,-0.2491,63,-0.0553,3,-0.0821,7,-0.156,12,-0.156,12,-0.258,15,-0.3071,52,-0.162,-0.1153,-0.1832,-0.1971,-0.1323,-0.1466,-0.188,-0.1178,-0.2208,-0.1447,-1.0,True,0.114,0.1022,0.0234,-0.0196,0.2012,0.3065,0.7335,0.0593,0.0227,
TSX,SII,Sprott Inc.,Financial Services,TSX-SF,2026-02-02,2026,3,-0.1352,-3.344,0.0829,0.0377,,,1.0304,True,,,0.0311,-0.0052,1.0,True,,,0.0311,-0.0052,1.0,0.1563,0.3745,True,0.1563,13,0.2338,28,0.0829,63,0.0829,63,0.0829,63,0.0829,63,0.0829,63,0.0829,63,0.2061,0.2014,0.2061,0.2014,0.2061,0.2014,0.2061,0.2014,0.2061,0.2014,12.0,True,0.1869,0.0,0.0162,-0.0268,0.2322,0.3247,0.2087,0.2062,0.0111,13.0
TSX,SII,Sprott Inc.,Financial Services,TSX-SF,2026-04-21,2026,2,-0.125,-2.918,,,,,0.6533,True,,,,,1.0,True,,,,,7.0,0.1428,0.1636,True,0.1428,11,0.048,17,-0.075,34,-0.1143,35,-0.1143,35,-0.149,45,-0.1725,62,-0.1725,62,0.0541,0.0452,0.0541,0.0452,0.0541,0.0452,0.0541,0.0452,0.0541,0.0452,4.0,True,0.1869,0.0,0.0149,-0.0281,0.2322,0.3247,0.2087,0.2062,0.0109,11.0
TSX,SIS,Savaria Corporation,Industrials,TSX-SF,2018-11-15,2018,1,-0.1878,-10.119,0.117,0.0712,0.032,-0.051,-0.0184,True,-0.0188,-0.1027,0.057,0.0054,1.0,False,,,,,,0.2312,0.1578,False,0.117,63,0.117,63,-0.0568,17,-0.1019,22,-0.1019,22,-0.1245,26,0.117,63,0.117,63,,,,,,,,,,,,True,0.1387,0.2844,0.0254,-0.0176,0.1066,0.0643,0.2202,0.4829,0.0351,
TSX,SIS,Savaria Corporation,Industrials,TSX-SF,2019-02-21,2019,2,-0.1116,-2.787,0.0349,0.0247,-0.1263,-0.1421,-0.1774,True,-0.1524,-0.155,0.0293,0.0113,2.0,True,-0.1524,-0.155,0.0293,0.0113,2.0,0.1257,0.1723,True,0.1257,26,0.0568,28,0.0349,63,0.0349,63,0.0349,63,0.0349,63,0.0349,63,0.0349,63,0.0495,0.0367,0.0156,0.0035,0.04,0.0339,0.0495,0.0367,0.0495,0.0367,24.0,True,0.089,0.5102,0.0236,-0.0194,0.0617,0.0467,0.3044,0.119,0.037,26.0
TSX,SIS,Savaria Corporation,Industrials,TSX-SF,2020-03-23,2020,5,-0.2017,-3.519,0.7576,0.3757,1.0597,0.6221,-0.2341,True,0.8532,0.595,0.6323,0.3942,1.0,True,0.3727,0.1712,0.1641,0.0089,3.0,0.2527,1.2034,True,0.2527,3,0.3517,9,0.7576,63,0.7576,63,0.7576,63,0.7576,63,0.7576,63,0.7576,63,0.1696,0.0439,0.1696,0.0439,0.1696,0.0439,0.1696,0.0439,0.1696,0.0439,1.0,True,0.0953,0.1924,0.0582,0.0152,0.0688,0.0553,0.3519,0.2003,0.0711,3.0
TSX,SIS,Savaria Corporation,Industrials,TSX-SF,2022-05-12,2022,2,-0.1142,-4.389,0.162,0.1376,0.1422,0.1213,-0.2384,True,0.1293,0.1382,0.1521,0.1481,1.0,True,0.0792,0.0897,0.089,0.0859,2.0,0.1289,0.1767,True,0.1289,11,0.0422,21,-0.0533,43,0.162,63,0.162,63,0.162,63,0.162,63,0.162,63,-0.0167,0.0063,-0.0167,0.0063,-0.0167,0.0063,-0.0167,0.0063,-0.0167,0.0063,9.0,True,0.0265,0.8743,0.0139,-0.0291,0.0175,0.0629,0.4073,-0.1163,0.0431,11.0
TSX,SIS,Savaria Corporation,Industrials,TSX-SF,2024-11-27,2024,2,-0.1047,-5.374,-0.1151,-0.1114,-0.055,-0.0819,0.3152,True,-0.0769,-0.11,-0.1604,-0.1392,1.0,True,-0.0813,-0.1143,-0.2044,-0.1614,10.0,0.117,0.0319,False,-0.1151,63,-0.1151,63,-0.0633,30,-0.0807,44,-0.1208,45,-0.1208,45,-0.1151,63,-0.1151,63,-0.2044,-0.1614,-0.0366,-0.011,-0.0769,-0.0352,-0.051,-0.0366,-0.1281,-0.1244,-1.0,True,0.0689,0.5063,0.0267,-0.0163,0.0452,0.0714,0.2395,0.067,0.0263,
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2016-11-09,2016,2,-0.1036,-5.018,-0.0579,-0.116,0.0163,-0.0373,-0.0011,True,0.0083,-0.0564,-0.0694,-0.1508,3.0,True,0.0083,-0.0564,-0.0694,-0.1508,3.0,0.1156,0.0725,False,-0.0579,63,-0.0579,63,-0.0796,45,-0.0935,46,-0.0579,63,-0.0579,63,-0.0579,63,-0.0579,63,-0.0694,-0.1508,0.0313,-0.0027,0.0015,-0.0523,0.0009,-0.0514,-0.0895,-0.1498,-1.0,True,0.1548,0.7333,0.0694,0.0264,0.0907,-0.0217,0.2268,0.3049,0.0102,
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2019-07-18,2019,5,-0.1067,-6.684,-0.0851,-0.078,-0.0746,-0.1415,0.1416,True,-0.0874,-0.1533,-0.0865,-0.0824,1.0,True,-0.0935,-0.1509,-0.1172,-0.1026,4.0,0.1195,0.0085,False,-0.0851,63,-0.0851,63,-0.0524,12,-0.1078,13,-0.1078,13,-0.0851,63,-0.0851,63,-0.0851,63,-0.1172,-0.1026,-0.0695,-0.0335,-0.092,-0.0574,-0.0954,-0.0908,-0.0576,-0.0688,-1.0,True,0.1074,0.4007,0.0669,0.0239,0.0648,0.0341,0.1697,0.0824,0.0138,
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2020-03-23,2020,2,-0.1828,-5.495,0.5137,0.1317,0.9127,0.475,-0.2728,True,0.6551,0.3969,0.3248,0.0866,1.0,True,0.6551,0.3969,0.3248,0.0866,1.0,0.2237,0.9921,True,0.2237,3,0.3541,36,0.5137,63,0.5137,63,0.5137,63,0.5137,63,0.5137,63,0.5137,63,0.1925,0.0388,0.1925,0.0388,0.1925,0.0388,0.1925,0.0388,0.1925,0.0388,2.0,True,0.1266,0.4695,0.1401,0.0971,0.0752,0.0102,0.1166,0.099,0.0263,3.0
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2024-03-01,2024,2,-0.1166,-4.412,0.1212,0.088,0.2833,0.2001,0.2801,True,0.2845,0.2141,0.1726,0.1516,2.0,True,0.2378,0.1733,0.1298,0.1042,3.0,0.132,0.3302,True,0.132,52,0.1911,109,0.1212,63,0.1212,63,0.1212,63,0.1212,63,0.1212,63,0.1212,63,0.1491,0.1358,0.0466,0.0229,0.0583,0.0273,0.0637,0.0584,-0.0163,-0.0471,49.0,True,0.1973,0.7966,0.0852,0.0422,0.0982,-0.0175,0.0934,0.2345,0.0131,52.0
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2024-05-03,2024,5,-0.1136,-2.927,0.2719,0.2591,0.2114,0.1062,0.144,True,0.1933,0.0977,0.2362,0.2488,1.0,True,-0.0728,-0.189,0.083,0.0845,3.0,0.1282,0.3315,True,0.1282,8,0.1923,65,0.2719,63,0.2719,63,0.2719,63,0.2719,63,0.2719,63,0.2719,63,0.0722,0.0892,0.0722,0.0892,0.0722,0.0892,0.0722,0.0892,0.0722,0.0892,5.0,True,0.1973,0.7966,0.0853,0.0423,0.0982,-0.0175,0.0934,0.2345,0.0139,8.0
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2024-11-06,2024,1,-0.1408,-9.835,-0.0885,-0.1249,-0.0298,-0.0548,0.1933,True,0.0839,0.0493,0.0075,-0.0185,8.0,True,0.0839,0.0493,0.0075,-0.0185,8.0,0.1639,-0.0081,False,-0.0885,63,-0.0885,63,-0.0581,3,-0.0926,6,-0.1033,44,-0.125,46,-0.0885,63,-0.0885,63,0.0075,-0.0185,0.0617,0.0357,0.0292,0.0235,0.0489,0.0521,0.0167,0.0106,-1.0,True,0.1973,0.7966,0.0815,0.0385,0.0982,-0.0175,0.0934,0.2345,0.0146,
TSX,SJ,Stella-Jones Inc.,Basic Materials,TSX-SF,2026-05-07,2026,2,-0.1087,-4.606,,,,,0.0692,True,,,,,2.0,True,,,,,3.0,0.122,0.1226,True,0.122,33,0.0325,49,0.0458,50,0.0458,50,0.0458,50,0.0458,50,0.0458,50,0.0458,50,0.035,0.0067,0.0729,0.058,0.0921,0.081,0.035,0.0067,0.035,0.0067,30.0,True,0.1653,0.6567,0.0834,0.0404,0.0965,0.13,0.0648,0.1392,0.0171,33.0
TSX,SKE,Skeena Resources Ltd,Basic Materials,TSX-SF,2021-02-26,2021,2,-0.1684,-2.863,0.254,0.1548,0.1825,0.0394,0.4167,True,0.1792,0.0618,0.2345,0.1501,2.0,True,0.129,0.034,0.182,0.118,9.0,0.2026,0.3232,True,0.2026,63,0.1511,67,-0.0547,1,-0.1318,4,-0.1318,4,-0.1318,4,0.254,63,0.254,63,0.1329,0.0747,0.0665,0.0587,0.1234,0.1045,0.1234,0.1097,0.0665,0.0437,54.0,False,-0.5536,0.0,-0.0391,-0.0821,,,,,,63.0
TSX,SKE,Skeena Resources Ltd,Basic Materials,TSX-SF,2021-11-15,2021,2,-0.1055,-3.515,-0.0467,-0.0384,-0.2063,-0.1513,0.1962,True,-0.2855,-0.2371,0.0498,0.0814,5.0,False,,,,,,0.1179,0.2301,True,0.1179,45,0.023,50,-0.0539,4,-0.0877,6,-0.1035,9,-0.1201,11,-0.0467,63,-0.0467,63,,,,,,,,,,,,False,-0.5536,0.0,-0.0349,-0.0779,,,,,,45.0
TSX,SKE,Skeena Resources Ltd,Basic Materials,TSX-SF,2022-01-27,2022,3,-0.1205,-2.945,-0.1553,-0.1834,-0.4919,-0.439,0.0554,True,-0.4957,-0.4202,-0.1921,-0.1729,2.0,True,-0.4466,-0.3831,-0.2029,-0.1356,11.0,0.137,0.2024,True,0.137,28,0.0583,31,-0.0513,1,-0.0935,4,-0.1223,5,-0.1223,5,-0.1553,63,-0.1553,63,0.14,0.1571,0.1756,0.187,0.14,0.1571,0.14,0.1571,0.14,0.1571,17.0,False,-0.9516,0.0,-0.0666,-0.1096,,,,,,28.0
TSX,SKE,Skeena Resources Ltd,Basic Materials,TSX-SF,2022-03-14,2022,2,-0.1198,-2.529,-0.415,-0.3471,-0.5226,-0.4501,0.1491,True,-0.5148,-0.4259,-0.4348,-0.3483,2.0,True,-0.5898,-0.4864,-0.4751,-0.3427,4.0,0.1361,0.0983,False,-0.415,63,-0.415,63,-0.0657,10,-0.0996,16,-0.1056,17,-0.1368,27,-0.2503,35,-0.3174,39,-0.4751,-0.3427,-0.1421,-0.1447,-0.1509,-0.1601,-0.2949,-0.2433,-0.3541,-0.2754,-1.0,False,-0.9516,0.0,-0.0629,-0.1059,,,,,,
